v1,v2, , , 
NORMAL,"What's up, Cheese Apple? Your warm, cheesy, buttery, and tart deliciouness? That's what I'm talkin about ;)", , , 
NORMAL,has a naughty bunny., , , 
NORMAL,"WOW. All I can say is, I was channeling Deb as I watched that traumatic season finale.", , , 
NORMAL,suspects that this nightly coffee + Dexter combo isn't the best for her heart., , , 
NORMAL,"a third of a chicken of a bobcat?  Hmm.. yes, *PROPNAME*.", , , 
NORMAL,"making love to my lollipop, mantis-style.", , , 
NORMAL,"is imagining her feet buried under the cool, wet sand and being sucked toward the ocean.", , , 
NORMAL,is just an earthbound misfit enjoying a Starbucks double-shot espresso, , , 
NORMAL,little dee is your hero., , , 
NORMAL,"spies and other mysterious persons could track me down almost anywhere today, but they only have ~1 hour.", , , 
NORMAL,rediscovered how fun it is to play in 36 inches of snow :), , , 
NORMAL,is gonna get some groovy coyote trail cam pics! you know you're jealous, , , 
NORMAL,fly in vaseline :(, , , 
NORMAL,mission for the day: find my car under that 8-ft mound of wintry precipitate., , , 
NORMAL,note to self: do not attempt to drive 400 miles in a blizzard ever again., , , 
NORMAL,"to the air mattress, my noisy nighttime lover.", , , 
NORMAL,"s entire day.. maybe even entire life.. is dependent on who wins this dominance interaction between *PROPNAME* & *PROPNAME*. Go *PROPNAME*!!! If *PROPNAME* throws this one, I will surely be in a sour mood for the rest of the week.", , , 
NORMAL,Does anyone know how to install Office 2007 in LINUX using WINE ?, , , 
NORMAL,Forgot to take my cell phone to office.. to reach me (for today) send me mssg on Google talk or Facebook, , , 
NORMAL,Had the most random interaction with a stone drunk stranger!, , , 
NORMAL,Had an amazingly lazy and uneventful day... Saturday sucks!!!!!!!!!, , , 
NORMAL,Is history written or is it made??, , , 
NORMAL,Finally Internet at HOME :D, , , 
NORMAL,ONLINE finally!!!, , , 
NORMAL,Random girl (In a bus) : Are you half chinese?                                                               Me : HUH !!??????!!????, , , 
NORMAL,Migrated to Ubuntu Linux completely., , , 
NORMAL,Funniest thing happen to Roman Polanski :D LOL, , , 
NORMAL,Listening to Hare Krishna ..just in case :D, , , 
NORMAL,Can anyone forward me an invit to Google wave???, , , 
NORMAL,First time: Had three shots of of Jack Daniels on the rock and than to the LAB, , , 
NORMAL,"HERE IS A QUICK POLL FOR ALL OF YOU: HOW MANY OF YOU , AT THIS POINT IN YOUR CAREER, HAVE HELD MORE THAN 5 JOBS ?", , , 
NORMAL,Are thoughts and substance interchangable? Can we redirect our thoughts to substantiate anything that would be comparable to our physical surroundings and experiences ?, , , 
NORMAL,Football.. fun fun and fun, , , 
NORMAL,"Events of the evening : Random lady at the bus stop : Do you know what ""No. 11"" beer is? Me: Is that a bus No. or a course No. Random lady : My lab mate said it is a good drink and I can et it here at WSU Me (Thinking) : Seriously ... of all the ppl u could have asked...why me??", , , 
NORMAL,Any comments on the simmilarity between SITA in Ranamayan and HELEN of troy?  Ceartive inputs are more than welcome!, , , 
NORMAL,Finally have a linux box that runs Office 2007 :), , , 
NORMAL,Pigly-wigly diet soda !, , , 
NORMAL,"Just got to know that my co-worker was going to call cops on me ,cause that person did not know that  I was new to the work place. Fun  huh?", , , 
NORMAL,EPIPHANY : Two shots of JAMESON'S can do WONDER'S to your experiments beyond your wildest imagination :D, , , 
NORMAL,Simplicity in our lives comes out of deep thinking, , , 
NORMAL,What happened to the good ol' days when we could fly and and get inebriated by just thinkin' about it !!!!!!!!!!!!!!!, , , 
NORMAL,20-26 NICE!!!, , , 
NORMAL,"To those with interest in international politics and policy I recommend : ""THE POST-AMERICAN WORLD"" By *PROPNAME* 3.84", , , 
NORMAL,"Our personalities reflect the the environments we have lived in the past, which would also largely determine the ones we might live in.", , , 
NORMAL,Anyone looking for google wave invits ?.. lemme know., , , 
NORMAL,LIVE FROM MY NEW KICK ASS 64-BIT PC, , , 
NORMAL,"Its CONSIDERABLY COLDER here at PULLMAN , WA, than East Lansing!!", , , 
NORMAL,"Watched AVATAR and it was  :  1. A sort anti-pollution, green peace statement 2. A light heart warming love story 3. AND WHAT NOT TO DO DO WHEN WE ACTUAL INVADE OTHER PLANETS :D", , , 
NORMAL,An existence of polemic bad ideas can cause considerable damage to society., , , 
NORMAL,"Finally found "" *PROPNAME* and His Flying Robot "" ... anybody remembers this series", , , 
NORMAL,Watched 9 and. it was fantastic!, , , 
NORMAL,Merry Christmas to you ALL!, , , 
NORMAL,East Lansing : -21 C (feels like) Pullman : -14 C (Feels like) Damn you East Lansing.. I shall have my revenge!, , , 
NORMAL,"Finally got my paper degree . Officially , I have graduated!", , , 
NORMAL,"Saw 3 idiots.. It was refreshing. Even though it appered to me as more of a commentary on  our education system.  However, it painted a fairly black'n white picture.  But then .. its just entertainment :)", , , 
NORMAL,East Lansing : -16 C (feels like) Pullman : -10 C (Feels like), , , 
NORMAL,"""My god its full of stars""...ANYONE?", , , 
NORMAL,Watching a Godzilla movie... I almost forgot how much i missed them!!!!!!!!!!!!!!!, , , 
NORMAL,Heard *PROPNAME* after a long time.  Took me back to my ol' school and undergrad  days, , , 
NORMAL,Watching K-pax and njoying every momemnt of it, , , 
NORMAL,About to brew my first gallon of beer!, , , 
NORMAL,"for the united fans reading, dont worry be happy 92-93: LWDW. Champions. 95-96: LWWW. Champions. 96-97: WDDD. Champions. 98-99: DDWW. Champions. 00-01: WDDW. Champions 02-03: WDDW. Champions. 07-08: DDLW. Champions. 08-09: DWLD. Champions. 09-10: WL….", , , 
NORMAL,"just read the mark hughes interview in the mirror, unbelieveable ego to have after 6 games, puts mourinho in the shade", , , 
NORMAL,got a job working on the seasfront..love it!, , , 
NORMAL,"""The road of excess leads to the palace of wisdom.""", , , 
NORMAL,tip for today..never talk to a potential employer when drunk, , , 
NORMAL,tony gubba does my nut in, , , 
NORMAL,got sick of the crap £5 haircuts so upgraded to the £22 haircut today.still crap., , , 
NORMAL,owen gets the number seven?! you just have to love the balls on ferguson, , , 
NORMAL,"No time table on life, always follow your heart", , , 
NORMAL,any cougars in ross?, , , 
NORMAL,Any *PROPNAME* Jokes?, , , 
NORMAL,"Barcelona, bueno aires, rio de janerio, san diego...cant make up my mind", , , 
NORMAL,*PROPNAME* to miss play off....good start to the day ;), , , 
NORMAL,really looking forward to sunday, , , 
NORMAL,"being robbed of 3 points is one thing but a world cup? the late seed, a deflection and *PROPNAME* doing a cameo...fuck me its too much", , , 
NORMAL,classic reality check from keane, , , 
NORMAL,well holy shit i think we could make the world cup yet..., , , 
NORMAL,Just watched the *PROPNAME* press conference...3 years in england and he's still using a translator!...explains a lot..dont need brains to have talent, , , 
NORMAL,money is a disease, , , 
NORMAL,down to 10 men and we're still kicking arse, , , 
NORMAL,argh y does everything need qualifications n not experience :(, , , 
NORMAL,gona miss u lots bojana :'(, , , 
NORMAL,is eating a yummy watermelon, , , 
NORMAL,"aww i dont feel 2 good, think i ate 2 much :S", , , 
NORMAL,says y dont any1 take me 4 who i am :(, , , 
NORMAL,hehe need 2 stop doin all the fb quizzes :), , , 
NORMAL,"hehe 'What I'm Listening to' is kinda working on my wall, 2 bad its a lil slow at updating :P", , , 
NORMAL,"we take life, we make life and now we must feast for the ones we love", , , 
NORMAL,"we take life, we make life and now we must feast on the ones we love", , , 
NORMAL,"IM SOOOOO HAPPY ITS FINALLY HERE, ITS BEEN SOOOO LONG SINCE WE LAST HAD A STORM :) booo all my cams suck they dont work at night, wish i got that 2day now!!! :'(", , , 
NORMAL,im so fuckin pissed off, , , 
NORMAL,hmm this ice lolly tastes of strawberry n apple flavored coolant -.-, , , 
NORMAL,hey any1 wana go2 the balcony next sat???, , , 
NORMAL,:'(, , , 
NORMAL,lolz thx guys, , , 
NORMAL,lolz been so long since i logged on here :P, , , 
NORMAL,might go n c motorhead live at the end of the month :), , , 
NORMAL,"aww im bak, but i wana go bak 2 reading :(", , , 
NORMAL,"cool we've got enough points on bejeweled 2 win the laptop, btw can i hav it if we do win :P", , , 
NORMAL,"stupid avg, im gona get rid of u wen i upgrade 2 win7", , , 
NORMAL,busy designing characters boo wheres steve wen u really need him :(, , , 
NORMAL,yay got my new laptop :) aww but now im pretty skint :(, , , 
NORMAL,"""...when will the GSS end? is BOSE headphone part of the GSS? wanna get one with my pay...when i get my pay...""", , , 
NORMAL,"""...is hating this job...""", , , 
NORMAL,"""...life sucks...but god is still good...""", , , 
NORMAL,"""...moved. now at Wordpress...""", , , 
NORMAL,feeling musle tiredness from standing almost a whole day @ TGX..., , , 
NORMAL,...plans for taking off on tuesday..., , , 
NORMAL,why is my FB so wierd... can't FFS this way... the home page looks funny too..., , , 
NORMAL,why has my status become a warzone.... @.@, , , 
NORMAL,"IAP - A, FYP - B... lols.... GPA still seems safe... =)", , , 
NORMAL,"Gonna be sleeping soon... For Tomorrow, I needa CHIONG my PROJECT. =)", , , 
NORMAL,So Horrible... Reformatting DELL PC at home... Stupid Driver CD... Finally can work... but... ONE by ONE install??? Zzz..., , , 
NORMAL,Gonna try need for speed shift on PSP..., , , 
NORMAL,OMGOMGOMG... Results release day.... XD, , , 
NORMAL,Sleep Time... for tomorrow is work time... =), , , 
NORMAL,wonders if someone is missing the posts from FFS on my wall... xD, , , 
NORMAL,"Faith 4-1 Dinner: 19th Sep, Meet @ Dhoby Ghaut - 5:30pm. SMS *PROPNAME* to RSVP. Exclusive to my faithfourone batch only. =D", , , 
NORMAL,EARTHQUAKE!!!!, , , 
NORMAL,1  week left to complete the project... few more features to be implemented... =), , , 
NORMAL,87 Pets on FFS... LOL..., , , 
NORMAL,WTH I AM SHAKING ON THE 16th FLOOR!!! EARTHQUAKE!!!, , , 
NORMAL,WTH... I do not understand what I am doing with rendermonkey... What values are stored in each component of the semantics... and how the hell I am going to complete that practical., , , 
NORMAL,Why is mocap not in the mocap room?, , , 
NORMAL,is wondering what's the actual date for start of modules... xD, , , 
NORMAL,Back to work again... =) Working is good... haha..., , , 
NORMAL,not gonna be facebooking much tonight..., , , 
NORMAL,*PROPNAME* said she was allergic to Pepper! LOL., , , 
NORMAL,*PROPNAME* is a bully... T_T, , , 
NORMAL,"""...gonna move from Blogger to Wordpress soon...""", , , 
NORMAL,Totally no mood to do anything... Stupid smoker that used my admin number... spoil my day only... =(, , , 
NORMAL,Anyone know anything about NIS Scholarships? Can explain more to me? haha..., , , 
NORMAL,There any problem with FFS Feeds? LOL! Looks like alot of information not displayed there..., , , 
NORMAL,"*PROPNAME*, I saw BMW Accident with Nissan Sunny around EXPO this morn b4 service, Nissan seemed to get damage less. BMW no airbags came out, Nissan Airbags out. BMW passengers got injury... I know cos BMW driver dad's cell group friend... so... drive safe... =)", , , 
