v1,v2
NARCISISMO,"Excellence is an art won by training and habituation. We do not act rightly because we have virtue or excellence, but we rather have those because we have acted rightly. We are what we repeatedly do. Excellence, then, is not an act but a habit."
NARCISISMO,I ve got a great ambition to die of exhaustion rather than boredom
NARCISISMO,If life gives you lemons   make grapejuice. Then sit back and let people wonder how you did it.
NARCISISMO,"Since light travels faster than sound,  people appear bright until you hear them speak"
NARCISISMO,"If you can t convince them, confuse them"
NARCISISMO,first free weekend
NARCISISMO,The power of accurate observation is frequently called cynicism by those who don t have it
NARCISISMO,"Far better it is to dare mighty things, to win glorious triumphs even though checkered by failure, than to rank with those poor spirits who neither enjoy nor suffer much because they live in the gray twilight that knows neither victory nor defeat."
NARCISISMO,"Here s to you and here s to me, and I hope we never disagree. But, if that should ever be, to HELL with you, here s to ME"
NARCISISMO,Just because everything s different doesn t mean anything s changed
NARCISISMO,"As it is the characteristic of great wits to say much in few words, so small wits seem to have the gift of speaking much and saying nothing."
NARCISISMO,It doesn t work to leap a twenty foot canyon in two ten foot jumps
NARCISISMO,Common sense is instinct.  Enough of it is genius
NARCISISMO,finished ruck run
NARCISISMO,I ve always felt it was not up to anyone else to make me give my best
NARCISISMO,Sometimes                            it is entirely appropriate to kill a fly with a sledge                            hammer
NARCISISMO,chem test
NARCISISMO,Dreams permit each and every one of us to be quietly and safely insane every night of our lives
NARCISISMO,"I m not the greatest  I m the double greatest. Not only do I knock  em out, I pick the round."
NARCISISMO,"If one can stick to the training throughout the many long years, then will power is no longer a problem. It s raining? That doesn t matter. I am tired? That s besides the point. It s simply that I just have to"
NARCISISMO,"It seems rather incongruous that in a society of supersophisticated communication, we often suffer from a shortage of listeners"
NARCISISMO,"If the path less traveled were the easy path, then all would take it, thus making greatness simply average"
NARCISISMO,People demand freedom of speech to make up  for the freedom of thought which they avoid
NARCISISMO,"No matter where you go, there you are"
NARCISISMO,"There is no point at which you can say, Well, I m successful now. I might as well take a nap"
NARCISISMO,"just got back from rugby and the weight room, going to eat....hit me up later"
NARCISISMO,"If                            you re in a fair fight, you didn t plan it properly"
NARCISISMO,Your             problem is that you think you have time
NARCISISMO,"Light thinks it travels faster than anything but it is wrong. No matter how fast light travels, it finds the darkness has always got there first, and is waiting for it."
NARCISISMO,It s amazing that the amount of news that happens in the world every day always just exactly fits the newspaper
NARCISISMO,perseverance is more than endurance. it is endurance combined with absolute assurance and certainty that what we are looking for is going to happen
NARCISISMO,"Before you criticize someone, you should walk a mile in their shoes. That way when you criticize them, you are a mile away from them and you have their shoes"
NARCISISMO,It is the characteristic excellence of the strong man that he can bring momentous issues to the fore and make a decision about them. The weak are always forced to decide between alternatives they have not chosen themselves.
NARCISISMO,"I can picture in my mind a world without war, a world without hate. And I can picture us attacking that world, because they d never expect it"
NARCISISMO,"Motivation is a fire from within. If someone else tries to light that fire under you, chances are it will burn very briefly"
NARCISISMO,Surprise Me
NARCISISMO,Success is not the result of spontaneous combustion. You must set yourself on fire.
NARCISISMO,"If a cluttered desk is the sign of a cluttered mind, what is the significance of a clean desk?"
NARCISISMO,Believing requires action
NARCISISMO,Between two evils i always pick the one ive never tried before
NARCISISMO,"Those who are more adapted to the active life can prepare themselves for contemplation in the practice of the active life, while those who are more adapted to the contemplative life can take upon themselves the works of the active life so as to become yet more apt for contemplation"
NARCISISMO,Where am I?
NARCISISMO,"Thinking is more interesting than knowing, but less interesting than looking"
NARCISISMO,"Man imposes his own limitations, don t set any"
NARCISISMO,"We run, not because we think it is doing us good, but because we enjoy it and cannot help ourselves...The more restricted our society and work become, the more necessary it will be to find some outlet for this craving for freedom.  No one can say,  You must not run faster than this, or hump higher than that.   The human spirit is indomitable"
NARCISISMO,"What I must do is all that concerns me. This rule, equally arduous in actual and intellectual life, may serve for the whole distinction between greatness and meanness. It is harder because you will always find those who think they know what is your duty better than you know it."
NARCISISMO,"Restlessness is dicontent, and discontent is the first neccesity of progress"
NARCISISMO,I cannot have survival as my only goal.  That would be too boring.
NARCISISMO,"is in a good mood, which is a nice change."
NARCISISMO,the slower we move the faster we die
NARCISISMO,"One reason we resist making deliberate choices is that choice equals change and most of us, feeling the world is unpredictable enough, try to minimise the trauma of change in our personal lives."
NARCISISMO,"There are four ways, and only four ways, in which we have contact with the world. We are evaluated and classified by these four contacts  what we do, how we look, what we say, and how we say it."
NARCISISMO,Success is often achieved by those who don t know that failure is inevitable.
NARCISISMO,"Workouts are like brushing my teeth  I don t think about them, I just do them.  The decision has already been made"
NARCISISMO,"Leadership is no more confined to process, than writing is to format"
NARCISISMO,"Staying up late reading an analysis of caesars civil war a man who lived by the quote audacity, more audacity, always audacity, his amazing success in life, war, and politics is yet another hwever old testament that fortune trully does favor the audacious a saying that seems to hold more truth with every experience i have"
NARCISISMO,"Everyone is trying to accomplish something big, not realizing that life is made up of little things"
NARCISISMO,not gonna sleep good tonight
NARCISISMO,"No bees, no honey  no work, no money."
NARCISISMO,that was fun
NARCISISMO,"I hate the expression  What makes him tick.   It is the American mind, looking for simple and singular solution, that uses the foolish expression.  A person not only ticks, he also chimes and strikes the hour, falls and breaks and has to be put together again, and sometimes stops like an electric clock in a thunderstorm"
NARCISISMO,going to work out..then mapping and setting up stx lanes for tonight hit me up if you want in
NARCISISMO,"Fight one more round. When your arms are so tired that you can hardly lift your hands to come on guard, fight one more round. When your nose is bleeding and your eyes are black and you are so tired that you wish your opponent would crack you one on the jaw and put you to sleep, fight one more round – remembering that the man who always fights one more round is never beaten"
NARCISISMO,"Earlier tonight, I found a picture of Waldo in jail. I didn t think much of it until I realized he was probably a wanted fugitive and that s why he is always hiding"
NARCISISMO,What is opportunity to the man who can t use it?
NARCISISMO,"Dont you find it Funny that after Monday M  and Tuesday T , the rest of the week says WTF?"
NARCISISMO,"The truth is that our finest moments are most likely to occur when we are feeling deeply uncomfortable, unhappy, or unfulfilled. For it is only in such moments, propelled by our discomfort, that we are likely to step out of our ruts and start searching for different ways or truer answers"
NARCISISMO,"Read, every day, something no one else is reading. Think, everyday, something no one else is thinking. Do, every day, something no one else would be crazy enough to do."
NARCISISMO,Someday
NARCISISMO,"There is no better time than now. The time to live is now. The time to dream is now. The time to imagine and forget the past is now. The time to shine is now. The time to bleed, sweat, and determine yourself for the things you want most is now."
NARCISISMO,All things are subject to interpretation whichever interpretation prevails at a given time is a function of power and not truth.
NARCISISMO,All change is not growth  as all movement is not forward.
NARCISISMO,stx on friday hit me up if you want in....The greatest potential for control tends to exist at the point where action takes place.
NARCISISMO,Dream Great...Achieve Greatness
NARCISISMO,"Our business in life is not to get ahead of others, but to get ahead of ourselves    to break our own records, to outstrip our yesterday by our today."
