NARCISISTA,RASGO_1,RASGO_2,RASGO_3,TIPO_CLASIFICACION,COMENTARIOS_LIMPIEZA
SI,PRETENSION,,,MANUAL,"La imagen depende de cada quien igual que la educacion, pero es cierto que una persona inteligente y con una buena imagen da mejor impresion que alguien que no se fije en como luce o alguien que decida no estudiar"
NO,PRETENSION,,,TEST,"no te deseo ningun mal, con perderme ya tienes mucho."
SI,PRETENSION,,,MANUAL,a veces la familia no es lo que uno espera
SI,PRETENSION,,,MANUAL,a veces no me importa ni mi opinión…. Imagínate la 
SI,PRETENSION,,,MANUAL,aceptalo soy un lujo que no te puedes permitir�
SI,PRETENSION,,,MANUAL,"adoro como soy, y que pena si al resto no le caigo bien"
SI,PRETENSION,,,TEST,auydaria hasta un cierto limite 
SI,PRETENSION,,,MANUAL,"Cuando veo mi grandeza, me pregunto, si Dios dejo algo para los demas."
SI,PRETENSION,,,MANUAL,"estoy de acuerdo, ser historia con nuestros actos y  nuestro trabajo"
SI,PRETENSION,,,MANUAL,hay que valerse de todo y ser recordado como un grande!!
SI,PRETENSION,,,TEST,"Lo que haria es ayudarlo ya sea con cuidados o de manera economica, el caso menciona que uno de los padres muere pero no ambos si en caso fueran ambos estaria dispuesta a adoptarlo pero si tiene un familiar de manera directa con quien tambien cuenta, lo que hari­a es ayudarlo."
NO,PRETENSION,,,TEST,"Te caigo mal… hay que pena, jiji"
SI,PRETENSION,,,MANUAL,quien no arriesga no gana..
SI,PRETENSION,,,MANUAL,"Quien no se atreve a nada, no necesita esperanza para nada"
SI,PRETENSION,,,MANUAL,"siempre hay que perdonar a nuestros enemigos, nada los hace enojar más que eso!!"
SI,PRETENSION,,,TEST,yo he viajado mucho… conozco más de 20 países… y tu?? Tu no conoces n
SI,PRETENSION,,,MANUAL,"yo no me creo la gran cosa, yo soy una cosa hermosa ;)"
SI,PRETENSION,,,MANUAL,"yo no me creo, yo soy�"
SI,PRETENSION,,,MANUAL,yo soy mi prioridad
SI,PRETENSION,,,MANUAL,Hoy no tengo la energía necesaria para pretender que me agradas
SI,PRETENSION,,,MANUAL,"Las cosas son como son, y tienes que aceptarlo"
SI,PRETENSION,,,TEST,"Podria ser que si, ya que la persona deberia tratar muy bien no solo a la pareja sino también a su hijo y a la vez que sea mutuo, y tener bien en claro que siempre estará esa otra persona ya sea padre o madre para velar por su hijo aunque estén separad"
SI,PRETENSION,,,TEST,yo no estoy para mendigar ni amor ni atencion ni amistad. Agradezco a los que estan y a los que se van les deseo buena suerte
SI,PRETENSION,,,MANUAL, deberían compartir los gastos entre ambos 
SI,PRETENSION,,,MANUAL,"""el fin justifica los medios"", trataria de convencerla siempre que el fin sea sumamente atractivo"
SI,PRETENSION,,,TEST,"A mi parecer pienso que el sufrimiento de otra persona no es tema de dejar pasar a un siendo un amigo, enemigo, conocido o familiar. Sino darle la mano al que lo necesite."
SI,PRETENSION,,,MANUAL,"A pesar de lo que lo alla hecho mi enemigo no le desearía ningún mal, así que yo trataría de ponerme en su lugar, en saber por lo que esta pasando con esa persona y si me lo permite, poder brindarle mi a"
SI,PRETENSION,,,MANUAL,"a pesar de muchos criterios quizas en contra y otros a favor , mi opinión es que la mujer debe apoyar también cuando tiene dine"
SI,PRETENSION,,,MANUAL,A riesgo de parecer vulgar. a webo que si.
SI,PRETENSION,,,MANUAL,"a veces quisiera irme a la mierda y olvidarme de todo, pero recuerdo que alla esta toda la gente que me cae mal y se me pasa"
SI,PRETENSION,,,MANUAL,"Aceptenlo, todos nos vamos a alegrar con el sufrimiento de nuestro peor enemigo, aunque sea de manera minima, los seres humanos somos muy directos al momento de expresar nuestros sentimientos.  "
SI,PRETENSION,,,MANUAL,"Ademas retomando el tema, la relacion que es una palabra muy abierta, puedo decir que quien sabe si va a durar o no, no se puede definir algo impredecible."
SI,PRETENSION,,,MANUAL,Al comienzo pensaría en ignorar a esa persona por Todo el coraje o rencor hacia ell
SI,PRETENSION,,,TEST,"Al principio diría que hasta disfrutaría de su sufrimiento, pero tendría su límite, y en un cierto punto empezaría a tener empatía por esta p"
SI,PRETENSION,,,MANUAL,"Ambos , ya que son un hermoso equipo , una pareja y en si deben apoyarse. "
SI,PRETENSION,,,TEST,"Ambos como pareja se deben apoyar económicamente, creo yo que lo más normal es ver el recibo, y pagar cada uno lo que consumió o hasta dividirlo en d"
SI,PRETENSION,,,TEST,"andate a la verga, concha de tu madre"
SI,PRETENSION,,,TEST,Apoyarlo porque no tengo enemigos 
SI,PRETENSION,,,TEST,"Asta ahora no siento a nadie como enemigo, y aunque fuese asi, no lo podria ignorar"
SI,PRETENSION,,,MANUAL,atractiva propuesta… creo que si me animo a hacer
SI,PRETENSION,,,TEST,"aunque pudiera no lo ayudaria, que se joda por mala fe"
SI,PRETENSION,,,MANUAL,ay!! No te ofendas que no te he dicho nada malo�
SI,PRETENSION,,,TEST,"Ayudaría, no es bueno ni sano guardar rencor siempre dar lo mejor de nosotros.."
SI,PRETENSION,,,MANUAL,Cada persona debe darse su lugar. 
SI,PRETENSION,,,TEST,Cambiaría e ignoraría el tem
SI,PRETENSION,,,MANUAL,"cambiaria el tema, no me interesa hablar de mis enemigos"
SI,PRETENSION,,,MANUAL,"Chuzo, es una pregunta compleja, preferiria enterarme en el vientre para ver si se puede hacer algo, los controles son importantes. Quiza una interrupcion del embarazo si esta en los primeros  meses"
SI,PRETENSION,,,MANUAL,como una pareja en base al respeto y la cortesía ambos deben pagar sus gasto
SI,PRETENSION,,,MANUAL,"Con  esas dos alternativas, pues los cachos se devuelven "
SI,PRETENSION,,,MANUAL,"con el consentimiento de todos los implicados, porque no pasar un buen rato�"
SI,PRETENSION,,,MANUAL,"Creo q seria una persona medianamente empática ante la situación, no tendría relación con la persona pero no ignoraría ni me burlaría d"
SI,PRETENSION,,,MANUAL,"Creo que ha nadie le gustaría ver a las personas sufrir, sin embargo si es una personas que en su tiempo me hizo daño, pues no soy rencoroso la verdad a veces la personas obtienen lo que se merecen , mientras el causante del sufrimiento de esa persona no me involucr"
SI,PRETENSION,,,MANUAL,creo que hay muchos factores en el medio que aportarían para una respuesta meditada y concreta
SI,PRETENSION,,,MANUAL,"Creo que podría sentir el sufrimiento o sentimiento como mío, eso nos hace humanos. No olvidarse jamas de la empatía sea quién sea.  saludos "
SI,PRETENSION,,,MANUAL,"Creo que si podria sentir ese sufrimiento, a todos en un momento nos a pasado cosas malas y es inevitable no ponerse en los zapatos de otros pero sin embargo considero que cada persona merece lo que da y si hace el bien entonces obtendra el bien"
SI,PRETENSION,,,MANUAL,"Creo yo que dependiendo del daño que haya hecho en mi, yo o cualquier persona gozaria aunque sea un momento .. Y no es crueldad es karm"
SI,PRETENSION,,,MANUAL,"De mi parte no creo tener ningún enemigo , muy aparte de eso tampoco me gustaría ver el sufrimiento de alguien más, si está en mis posibilidades de ayudarle lo har"
SI,PRETENSION,,,MANUAL,"Deberia ser una decision consensuada por ambos padres, todo depende del contexto y el ambiente donde se vaya a desarrollar el infante."
SI,PRETENSION,,,MANUAL,"Deberías comer maquillaje, quizás así también eres bella en el inter"
SI,PRETENSION,,,TEST,"Decir pensar primero en nosotros mismos aveces suena egoista pero hay que ser realistas las oportunidades de una mejor vida dentro de un pais distinto al tuyo las hay, por ende nadie se salva incluso uno mismo, de ser parte de ese flujo de extranjeros."
SI,PRETENSION,,,TEST,"Dejando de lado la parte ""curuchupa"", definitivamente no se haria esperar el regocijo y la felicidad ante el ""sufrimiento"" de mi peor enemigo, sin embargo, la cuestion es, que se necesita para que yo considere a alguien mi enemigo, quizas una traicion, un ataque fisico, o algo peor."
SI,PRETENSION,,,TEST,"depende de cuanto tiempo haya sido la traicion… pero si los devolveria para q sienta la pena, si es que tiene coraz"
SI,PRETENSION,,,MANUAL,"Depende de que tipo de sufrimiento sea, por ejemplo si esta sufriendo por alguna enfermedad de algun padre o hermanos entonces lo ayudaria, pero si es un acto que el mismo se provoco y por eso esta sufriendo entonces no lo ayudo para que escarmiente."
SI,PRETENSION,,,MANUAL,"depende, si es alguien que por necesidad debo ayudar, ni modo :("
SI,PRETENSION,,,MANUAL,"Depende, si hablo con ella y aun asi lo acepta, ademas si ella pide algo a cambio seria un ganar ganar, algo muy diferente seria obligarla y manipularla para hacer aquella accion, eso si NO lo haria."
SI,PRETENSION,,,MANUAL,"depende, si tengo una situacion economica bastante complicada, lo comentaria con mi amig@ y trataria de llegar a un acuerdo para aceptar la propuesta"
SI,PRETENSION,,,MANUAL,"Dependiendo el tipo de enemigo, pues en la mayoría de los casos más desagradables vendría no ignorar el tema si mi enemistad fué de algo irracional y como seres humano debemos ayudar"
SI,PRETENSION,,,MANUAL,"dependiendo, que ganaria yo, lo podria ayudar�"
SI,PRETENSION,,,TEST,disfrutaria el sufrimiento de mi peor enemigo.
SI,PRETENSION,,,MANUAL,"El agrado o desagrado del dolor de otra persona es un reflejo de lo que está mal en mi, si alguien me hace daño es porque alguien ha agredido a esa persona antes, lo que vemos como venganza es la acción que trata de compensar una perdida, pero ella sólo el duelo la puede supe"
SI,PRETENSION,,,TEST,El amor es fuego. Pero nunca se sabe si calentará tu corazón o quemará tu cas
SI,PRETENSION,,,MANUAL,"El hecho que sea mi enemigo no quiera decir que no tenga sentimientos, asi que si se deja ayudar pues lo hago"
SI,PRETENSION,,,MANUAL,El ser humano tiene muy en claro los mandamientos de Dios el de amar al prójimo como a nosotros mismos y eso incluye a nueatros enemigos. Tenemos la decisión en nuestras manos de hacer el bien o ignorar lo que al otro le pas
SI,PRETENSION,,,MANUAL,"El sufrimiento  no es algo que se pueda sentir como propio, sin embargo, ser prudente y mostrar sensibilidad es la mejor opción sin importar quien lo pase, es cuestión de empatía y respe"
SI,PRETENSION,,,TEST,"el sufrimiento no es de algo el cual podemos escapar, pero la empatia es lo que nos puede llevar a ser buenas personas, sin duda lo sentiria como un dolor propio"
SI,PRETENSION,,,MANUAL,"En definitiva no podría sentirlo yo, debido a que cada persona es un mundo diferente, siente y vive a su manera, pero la solidaridad es un valor importante del ser humano y trataría de ayudarlo en lo que necesite, con el pasar del tiempo la vida recompensará cada acto bue"
SI,PRETENSION,,,MANUAL,"En el caso que tuviera un ""enemigo"", por más daño que me haga hecho sigue siendo un ser humano y no sería muy ético alegrarse por la desgracia de otro, si está en mis manos darle una ayuda sin duda lo h"
SI,PRETENSION,,,MANUAL,"importante en alguna etapa de mi vida, no me quedaría de brazos cruzados y ayudaría, de otro modo, simplemente lo ignorar�"
SI,PRETENSION,,,TEST,"increíble, estoy muy entusiasmada con tu huevada"
SI,PRETENSION,,,MANUAL,"Independientemente del problema que exista entre ambas personas, no está bien alegrarse de un mal sin embargo sería importante recalcar el aprendizaje que dejará este sufrimiento a esa perso"
SI,PRETENSION,,,MANUAL,no estoy preparada para afrontar algo asi :(  :(
SI,PRETENSION,,,MANUAL,no haria nada por nadie y peor por mi enemigo
SI,PRETENSION,,,MANUAL,"no hay que enemistarse con las personas, porque en algún momento guardar odio o rencor hacia alguien es malo.. y aunque se tratase de un enemigo por decirlo así.. sentiría ese sufrimiento porque todos somos personas, todos somos iguales. en fin todos sentim"
SI,PRETENSION,,,MANUAL,"No he tenido ningún enemigo, pero si existiera el caso y esa persona pasa por algún momento de sufrimiento, trataría de sentir su dolor como si fuera mío y si estuviera en mis manos poder ayudarlo lo ha"
SI,PRETENSION,,,MANUAL,"No le deseo el mal a nadie, como ser humano sentiría mucho el dolor y sufrimiento de aquella persona y lo ayudaría así no me lo agradezca o pida. Ej: Cuando me tocó mitigar un principio de incendio del ex inspector del colegio UPSE, me puse en su lugar y pensé en mi fami"
SI,PRETENSION,,,MANUAL,"No le deseo el mal a nadie, si mi peor enemigo sufre por alguna razón, no sentiría ese sufrimiento como mío, pero sí esta en mis posibilidades ayudar a disminuir el sufrimiento lo haría, sin importa el trato que me haya dado anteriorm"
SI,PRETENSION,,,MANUAL,"no lo ayudaria aunque pudiera… no me intersa, cambiaria de te"
SI,PRETENSION,,,MANUAL,"No lo daría en adopción, aunque suene cruel preferiría que su vida sea interrumpida a verlo sufrir por su malformación y las complicaciones con las que conlleva pero claro seria siempre y cuando sea algo que sea incura"
SI,PRETENSION,,,TEST,"No lo daría en adopción, haría todo lo posible para que no suf"
SI,PRETENSION,,,MANUAL,"No lo haría, no es mi responsabilida"
SI,PRETENSION,,,MANUAL,"No lo haria, no tengo porque aceptar responsabilidades ajenas y peor de una infidelidad"
SI,PRETENSION,,,MANUAL,"no permitiria que naciera, asi evitaria un sufrimiento posterior"
SI,PRETENSION,,,MANUAL,"No podría  sufrirlo como el mio, y tampoco se le puede desear el mal a alguien por muy mal momento que este pasando, siempre es bueno extender aquella mano amiga para sobrellevar la situaci�"
SI,PRETENSION,,,TEST,No podria llegar a sentir su sufrimiento como mio pero aun asi el poder de la empatia me haria sentir algo por lo que buscaria ayudarla.
SI,PRETENSION,,,TEST,"no sentiria ninguna pena, ademas seria una buena forma de vengarme sin mover  ni un dedo jajajaja"
SI,PRETENSION,,,MANUAL,"No sentirlo como mio.. pero de igual manera buscaria ayudarle o simplemente escucharle, en eso esta la empatia"
SI,PRETENSION,,,MANUAL,"No soy grosero, solo digo lo que los demás piensan."
SI,PRETENSION,,,MANUAL,"No sufro por la desgracia de mis enemigos, ni me interesaria saber cual es su problema."
SI,PRETENSION,,,MANUAL,No tanto como mío....pero si sentiría un sentimiento de poder ayud
SI,PRETENSION,,,MANUAL,"no tendria la certeza de decir que si o no, depende de muchos factores"
SI,PRETENSION,,,MANUAL,"No tengo enemigo. Pero si lo tuviera  no sentiría el mismo dolor que el siente  pero intentaría ayudarlo en lo que pueda aunque me allá hecho algún  mal todos cometemos errores y tenemos defectos pero lo más importante es saber reconerlos, aprender de ellos y  saber perd"
SI,PRETENSION,,,MANUAL,"No tengo enemigos hasta ahora, pero siendo sincera creo que no lo sintiera como mio, y pues dentro de lo que mas pueda lo ignoraria aunque si es algo muy malo quiza lo ayudaria"
